Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1977,10,-0.263,,-0.167,-0.156,-0.178,
1977,11,-0.239,,-0.167,-0.156,-0.177,
1977,12,-0.203,,-0.166,-0.155,-0.177,
1978,1,-0.213,,-0.166,-0.155,-0.176,
1978,2,-0.245,,-0.165,-0.154,-0.176,
1978,3,-0.325,,-0.165,-0.154,-0.175,
1978,4,-0.244,,-0.164,-0.154,-0.175,
1978,5,-0.183,,-0.164,-0.153,-0.174,
1978,6,-0.157,,-0.163,-0.153,-0.174,
1978,7,-0.213,,-0.163,-0.152,-0.173,
1978,8,-0.213,,-0.162,-0.152,-0.173,
1978,9,-0.158,,-0.162,-0.151,-0.173,
1978,10,-0.166,,-0.161,-0.151,-0.172,
1978,11,-0.142,,-0.161,-0.150,-0.172,
1978,12,-0.170,,-0.161,-0.150,-0.171,
1979,1,-0.225,,-0.160,-0.149,-0.171,
1979,2,-0.190,,-0.160,-0.149,-0.170,
1979,3,-0.096,,-0.159,-0.149,-0.170,
1979,4,-0.012,,-0.159,-0.148,-0.169,
1979,5,-0.095,,-0.158,-0.148,-0.169,
1979,6,-0.145,,-0.158,-0.147,-0.168,
1979,7,-0.082,,-0.157,-0.147,-0.168,
1979,8,-0.115,,-0.157,-0.146,-0.167,
1979,9,0.007,,-0.156,-0.146,-0.167,
1979,10,-0.260,,-0.156,-0.145,-0.166,
1979,11,-0.206,,-0.155,-0.145,-0.166,
1979,12,-0.185,,-0.155,-0.144,-0.165,
1980,1,-0.143,,-0.154,-0.144,-0.165,
1980,2,-0.144,,-0.154,-0.144,-0.164,
1980,3,-0.179,,-0.153,-0.143,-0.164,
1980,4,-0.277,,-0.153,-0.143,-0.163,
1980,5,-0.226,,-0.153,-0.142,-0.163,
1980,6,-0.252,,-0.152,-0.142,-0.162,
1980,7,-0.259,,-0.152,-0.141,-0.162,
1980,8,-0.064,,-0.151,-0.141,-0.162,
1980,9,-0.246,,-0.151,-0.140,-0.161,
1980,10,-0.351,,-0.150,-0.140,-0.161,
1980,11,-0.273,,-0.150,-0.139,-0.160,
1980,12,-0.252,,-0.149,-0.139,-0.160,
1981,1,-0.250,,-0.149,-0.138,-0.159,
1981,2,-0.211,,-0.148,-0.138,-0.159,
1981,3,-0.288,,-0.148,-0.138,-0.158,
1981,4,-0.222,,-0.147,-0.137,-0.158,
1981,5,-0.171,,-0.147,-0.137,-0.157,
1981,6,-0.105,,-0.146,-0.136,-0.157,
1981,7,-0.107,,-0.146,-0.136,-0.156,
1981,8,-0.155,,-0.146,-0.135,-0.156,
1981,9,-0.234,,-0.145,-0.135,-0.155,
1981,10,-0.239,,-0.145,-0.134,-0.155,
1981,11,-0.157,,-0.144,-0.134,-0.154,
1981,12,-0.170,,-0.144,-0.133,-0.154,
1982,1,-0.201,,-0.143,-0.133,-0.153,
1982,2,-0.181,,-0.143,-0.132,-0.153,
1982,3,-0.142,,-0.142,-0.132,-0.153,
1982,4,-0.155,,-0.142,-0.132,-0.152,
1982,5,-0.183,,-0.141,-0.131,-0.152,
1982,6,-0.252,,-0.141,-0.131,-0.151,
1982,7,-0.286,,-0.140,-0.130,-0.151,
1982,8,-0.265,,-0.140,-0.130,-0.150,
1982,9,-0.264,,-0.139,-0.129,-0.150,
1982,10,-0.190,,-0.139,-0.129,-0.149,
1982,11,-0.130,,-0.138,-0.128,-0.149,
1982,12,-0.078,,-0.138,-0.128,-0.148,
1983,1,-0.079,,-0.138,-0.127,-0.148,
1983,2,-0.098,,-0.137,-0.127,-0.147,
1983,3,-0.112,,-0.137,-0.126,-0.147,
1983,4,-0.219,,-0.136,-0.126,-0.146,
1983,5,-0.110,,-0.136,-0.125,-0.146,
1983,6,-0.105,,-0.135,-0.125,-0.145,
1983,7,-0.067,,-0.135,-0.125,-0.145,
1983,8,-0.146,,-0.134,-0.124,-0.144,
1983,9,-0.155,,-0.134,-0.124,-0.144,
1983,10,-0.095,,-0.133,-0.123,-0.144,
1983,11,-0.114,,-0.133,-0.123,-0.143,
1983,12,-0.194,,-0.132,-0.122,-0.143,
1984,1,-0.131,,-0.132,-0.122,-0.142,
1984,2,-0.199,,-0.131,-0.121,-0.142,
1984,3,-0.255,,-0.131,-0.121,-0.141,
1984,4,-0.268,,-0.131,-0.120,-0.141,
1984,5,-0.207,,-0.130,-0.120,-0.140,
1984,6,-0.127,,-0.130,-0.119,-0.140,
1984,7,-0.174,,-0.129,-0.119,-0.139,
1984,8,-0.140,,-0.129,-0.118,-0.139,
1984,9,-0.136,,-0.128,-0.118,-0.138,
1984,10,-0.102,,-0.128,-0.118,-0.138,
1984,11,-0.087,,-0.127,-0.117,-0.137,
1984,12,-0.002,,-0.127,-0.117,-0.137,
1985,1,-0.149,,-0.126,-0.116,-0.136,
1985,2,-0.159,,-0.126,-0.116,-0.136,
1985,3,-0.118,,-0.125,-0.115,-0.136,
1985,4,-0.131,,-0.125,-0.115,-0.135,
1985,5,-0.223,,-0.124,-0.114,-0.135,
1985,6,-0.194,,-0.124,-0.114,-0.134,
1985,7,-0.225,,-0.124,-0.113,-0.134,
1985,8,-0.198,,-0.123,-0.113,-0.133,
1985,9,-0.100,,-0.123,-0.112,-0.133,
1985,10,-0.126,,-0.122,-0.112,-0.132,
1985,11,-0.093,,-0.122,-0.111,-0.132,
1985,12,-0.130,,-0.121,-0.111,-0.131,
1986,1,-0.140,,-0.121,-0.111,-0.131,
1986,2,-0.126,,-0.120,-0.110,-0.130,
1986,3,-0.215,,-0.120,-0.110,-0.130,
1986,4,-0.110,,-0.119,-0.109,-0.129,
1986,5,-0.079,,-0.119,-0.109,-0.129,
1986,6,-0.139,,-0.118,-0.108,-0.129,
1986,7,-0.241,,-0.118,-0.108,-0.128,
1986,8,-0.231,,-0.117,-0.107,-0.128,
1986,9,-0.191,,-0.117,-0.107,-0.127,
1986,10,-0.123,,-0.116,-0.106,-0.127,
1986,11,-0.087,,-0.116,-0.106,-0.126,
1986,12,-0.063,,-0.116,-0.105,-0.126,
1987,1,-0.149,,-0.115,-0.105,-0.125,
1987,2,-0.132,,-0.115,-0.104,-0.125,
1987,3,-0.063,,-0.114,-0.104,-0.124,
1987,4,-0.359,,-0.114,-0.103,-0.124,
1987,5,-0.277,,-0.113,-0.103,-0.123,
1987,6,-0.075,,-0.113,-0.102,-0.123,
1987,7,-0.064,,-0.112,-0.102,-0.123,
1987,8,-0.219,,-0.112,-0.102,-0.122,
1987,9,-0.258,,-0.111,-0.101,-0.122,
1987,10,-0.263,,-0.111,-0.101,-0.121,
1987,11,-0.136,,-0.110,-0.100,-0.121,
1987,12,-0.130,,-0.110,-0.100,-0.120,
1988,1,-0.164,,-0.109,-0.099,-0.120,
1988,2,-0.184,,-0.109,-0.099,-0.119,
1988,3,-0.258,,-0.109,-0.098,-0.119,
1988,4,-0.256,,-0.108,-0.098,-0.118,
1988,5,-0.244,,-0.108,-0.097,-0.118,
1988,6,-0.142,,-0.107,-0.097,-0.117,
1988,7,-0.161,,-0.107,-0.096,-0.117,
1988,8,-0.219,,-0.106,-0.096,-0.117,
1988,9,-0.121,,-0.106,-0.095,-0.116,
1988,10,-0.245,,-0.105,-0.095,-0.116,
1988,11,-0.233,,-0.105,-0.094,-0.115,
1988,12,-0.222,,-0.104,-0.094,-0.115,
1989,1,-0.100,,-0.104,-0.093,-0.114,
1989,2,-0.153,,-0.103,-0.093,-0.114,
1989,3,-0.224,,-0.103,-0.092,-0.113,
1989,4,-0.213,,-0.102,-0.092,-0.113,
1989,5,-0.226,,-0.102,-0.092,-0.112,
1989,6,-0.191,,-0.101,-0.091,-0.112,
1989,7,-0.198,,-0.101,-0.091,-0.111,
1989,8,-0.118,,-0.101,-0.090,-0.111,
1989,9,-0.185,,-0.100,-0.090,-0.111,
1989,10,-0.208,,-0.100,-0.089,-0.110,
1989,11,-0.194,,-0.099,-0.089,-0.110,
1989,12,-0.365,,-0.099,-0.088,-0.109,
1990,1,-0.238,,-0.098,-0.088,-0.109,
1990,2,-0.147,,-0.098,-0.087,-0.108,
1990,3,-0.069,,-0.097,-0.087,-0.108,
1990,4,-0.079,,-0.097,-0.086,-0.107,
1990,5,-0.079,,-0.096,-0.086,-0.107,
1990,6,-0.166,,-0.096,-0.085,-0.106,
1990,7,-0.110,,-0.095,-0.085,-0.106,
1990,8,-0.118,,-0.095,-0.084,-0.105,
1990,9,-0.249,,-0.094,-0.084,-0.105,
1990,10,-0.214,,-0.094,-0.083,-0.105,
1990,11,-0.069,,-0.094,-0.083,-0.104,
1990,12,-0.103,,-0.093,-0.082,-0.104,
1991,1,-0.070,,-0.093,-0.082,-0.103,
1991,2,-0.181,,-0.092,-0.081,-0.103,
1991,3,-0.136,,-0.092,-0.081,-0.102,
1991,4,-0.018,,-0.091,-0.081,-0.102,
1991,5,0.037,,-0.091,-0.080,-0.101,
1991,6,-0.047,,-0.090,-0.080,-0.101,
1991,7,-0.134,,-0.090,-0.079,-0.100,
1991,8,-0.167,,-0.089,-0.079,-0.100,
1991,9,-0.106,,-0.089,-0.078,-0.100,
1991,10,-0.135,,-0.088,-0.078,-0.099,
1991,11,-0.117,,-0.088,-0.077,-0.099,
1991,12,-0.057,,-0.087,-0.077,-0.098,
1992,1,-0.033,,-0.087,-0.076,-0.098,
1992,2,0.008,,-0.087,-0.076,-0.097,
1992,3,-0.118,,-0.086,-0.075,-0.097,
1992,4,-0.100,,-0.086,-0.075,-0.096,
1992,5,-0.174,,-0.085,-0.074,-0.096,
1992,6,-0.130,,-0.085,-0.074,-0.095,
1992,7,-0.149,,-0.084,-0.073,-0.095,
1992,8,-0.131,,-0.084,-0.073,-0.095,
1992,9,-0.133,,-0.083,-0.072,-0.094,
1992,10,-0.083,,-0.083,-0.072,-0.094,
1992,11,-0.102,,-0.082,-0.071,-0.093,
1992,12,-0.078,,-0.082,-0.071,-0.093,
1993,1,-0.028,,-0.081,-0.070,-0.092,
1993,2,-0.031,,-0.081,-0.070,-0.092,
1993,3,-0.146,,-0.080,-0.069,-0.091,
1993,4,-0.164,,-0.080,-0.069,-0.091,
1993,5,-0.096,,-0.079,-0.068,-0.090,
1993,6,-0.004,,-0.079,-0.068,-0.090,
1993,7,-0.153,,-0.079,-0.068,-0.090,
1993,8,-0.210,,-0.078,-0.067,-0.089,
1993,9,-0.231,,-0.078,-0.067,-0.089,
1993,10,-0.155,,-0.077,-0.066,-0.088,
1993,11,-0.169,,-0.077,-0.066,-0.088,
1993,12,-0.144,,-0.076,-0.065,-0.087,
1994,1,-0.137,,-0.076,-0.065,-0.087,
1994,2,-0.125,,-0.075,-0.064,-0.086,
1994,3,-0.158,,-0.075,-0.064,-0.086,
1994,4,-0.079,,-0.074,-0.063,-0.085,
1994,5,-0.142,,-0.074,-0.063,-0.085,
1994,6,-0.170,,-0.073,-0.062,-0.085,
1994,7,-0.172,,-0.073,-0.062,-0.084,
1994,8,-0.094,,-0.072,-0.061,-0.084,
1994,9,-0.183,,-0.072,-0.061,-0.083,
1994,10,-0.052,,-0.072,-0.060,-0.083,
1994,11,-0.050,,-0.071,-0.060,-0.082,
1994,12,-0.043,,-0.071,-0.059,-0.082,
1995,1,-0.146,,-0.070,-0.059,-0.081,
1995,2,-0.222,,-0.070,-0.058,-0.081,
1995,3,-0.055,,-0.069,-0.058,-0.081,
1995,4,0.033,,-0.069,-0.057,-0.080,
1995,5,-0.034,,-0.068,-0.057,-0.080,
1995,6,-0.066,,-0.068,-0.056,-0.079,
1995,7,-0.120,,-0.067,-0.056,-0.079,
1995,8,0.102,,-0.067,-0.055,-0.078,
1995,9,-0.010,,-0.066,-0.055,-0.078,
1995,10,0.050,,-0.066,-0.054,-0.077,
1995,11,-0.076,,-0.065,-0.054,-0.077,
1995,12,-0.112,,-0.065,-0.053,-0.076,
1996,1,-0.161,,-0.064,-0.053,-0.076,
1996,2,-0.162,,-0.064,-0.052,-0.076,
1996,3,-0.161,,-0.064,-0.052,-0.075,
1996,4,-0.176,,-0.063,-0.051,-0.075,
1996,5,-0.166,,-0.063,-0.051,-0.074,
1996,6,-0.192,,-0.062,-0.050,-0.074,
1996,7,-0.143,,-0.062,-0.050,-0.073,
1996,8,-0.075,,-0.061,-0.050,-0.073,
1996,9,-0.209,,-0.061,-0.049,-0.072,
1996,10,0.075,,-0.060,-0.049,-0.072,
1996,11,0.011,,-0.060,-0.048,-0.072,
1996,12,-0.055,,-0.059,-0.048,-0.071,
1997,1,-0.009,,-0.059,-0.047,-0.071,
1997,2,0.008,,-0.058,-0.047,-0.070,
1997,3,0.013,,-0.058,-0.046,-0.070,
1997,4,0.046,,-0.057,-0.046,-0.069,
1997,5,-0.080,,-0.057,-0.045,-0.069,
1997,6,-0.084,,-0.057,-0.045,-0.068,
1997,7,-0.090,,-0.056,-0.044,-0.068,
1997,8,-0.087,,-0.056,-0.044,-0.068,
1997,9,-0.105,,-0.055,-0.043,-0.067,
1997,10,0.008,,-0.055,-0.043,-0.067,
1997,11,-0.117,,-0.054,-0.042,-0.066,
1997,12,-0.177,,-0.054,-0.042,-0.066,
1998,1,-0.089,,-0.053,-0.041,-0.065,
1998,2,0.029,,-0.053,-0.041,-0.065,
1998,3,-0.019,,-0.052,-0.040,-0.064,
1998,4,-0.012,,-0.052,-0.040,-0.064,
1998,5,-0.048,,-0.051,-0.039,-0.064,
1998,6,-0.054,,-0.051,-0.039,-0.063,
1998,7,-0.118,,-0.050,-0.038,-0.063,
1998,8,-0.021,,-0.050,-0.038,-0.062,
1998,9,0.174,,-0.049,-0.037,-0.062,
1998,10,0.085,,-0.049,-0.037,-0.061,
1998,11,0.040,,-0.049,-0.036,-0.061,
1998,12,-0.051,,-0.048,-0.036,-0.060,
1999,1,-0.024,,-0.048,-0.035,-0.060,
1999,2,0.028,,-0.047,-0.035,-0.059,
1999,3,0.024,,-0.047,-0.034,-0.059,
1999,4,-0.008,,-0.046,-0.034,-0.059,
1999,5,0.016,,-0.046,-0.033,-0.058,
1999,6,-0.032,,-0.045,-0.033,-0.058,
1999,7,-0.017,,-0.045,-0.032,-0.057,
1999,8,-0.078,,-0.044,-0.032,-0.057,
1999,9,-0.105,,-0.044,-0.031,-0.056,
1999,10,-0.068,,-0.043,-0.031,-0.056,
1999,11,-0.083,,-0.043,-0.030,-0.055,
1999,12,-0.068,,-0.042,-0.030,-0.055,
2000,1,-0.059,,-0.042,-0.029,-0.055,
2000,2,-0.040,,-0.042,-0.029,-0.054,
2000,3,0.012,,-0.041,-0.028,-0.054,
2000,4,-0.082,,-0.041,-0.028,-0.053,
2000,5,-0.037,,-0.040,-0.027,-0.053,
2000,6,-0.052,,-0.040,-0.027,-0.052,
2000,7,-0.078,,-0.039,-0.026,-0.052,
2000,8,-0.076,,-0.039,-0.026,-0.051,
2000,9,-0.152,,-0.038,-0.025,-0.051,
2000,10,-0.069,,-0.038,-0.025,-0.051,
2000,11,-0.010,,-0.037,-0.024,-0.050,
2000,12,-0.109,,-0.037,-0.024,-0.050,
2001,1,-0.133,,-0.036,-0.023,-0.049,
2001,2,-0.068,,-0.036,-0.023,-0.049,
2001,3,-0.093,,-0.035,-0.022,-0.048,
2001,4,0.019,,-0.035,-0.022,-0.048,
2001,5,-0.057,,-0.035,-0.022,-0.048,
2001,6,-0.118,,-0.034,-0.021,-0.047,
2001,7,-0.060,,-0.034,-0.021,-0.047,
2001,8,-0.013,,-0.033,-0.020,-0.046,
2001,9,-0.070,,-0.033,-0.020,-0.046,
2001,10,-0.001,,-0.032,-0.019,-0.045,
2001,11,0.064,,-0.032,-0.019,-0.045,
2001,12,0.014,,-0.031,-0.018,-0.044,
2002,1,-0.061,,-0.031,-0.018,-0.044,
2002,2,-0.036,,-0.030,-0.017,-0.044,
2002,3,0.025,,-0.030,-0.017,-0.043,
2002,4,0.016,,-0.029,-0.016,-0.043,
2002,5,0.020,,-0.029,-0.016,-0.042,
2002,6,0.074,,-0.028,-0.015,-0.042,
2002,7,0.073,,-0.028,-0.015,-0.041,
2002,8,0.086,,-0.027,-0.014,-0.041,
2002,9,0.166,,-0.027,-0.014,-0.040,
2002,10,0.083,,-0.027,-0.013,-0.040,
2002,11,0.001,,-0.026,-0.013,-0.040,
2002,12,-0.038,,-0.026,-0.012,-0.039,
2003,1,-0.075,,-0.025,-0.012,-0.039,
2003,2,0.012,,-0.025,-0.011,-0.038,
2003,3,0.042,,-0.024,-0.011,-0.038,
2003,4,-0.068,,-0.024,-0.010,-0.037,
2003,5,-0.050,,-0.023,-0.010,-0.037,
2003,6,-0.079,,-0.023,-0.009,-0.036,
2003,7,0.061,,-0.022,-0.009,-0.036,
2003,8,-0.026,,-0.022,-0.008,-0.036,
2003,9,0.064,,-0.021,-0.008,-0.035,
2003,10,0.057,,-0.021,-0.007,-0.035,
2003,11,0.051,,-0.020,-0.007,-0.034,
2003,12,-0.032,,-0.020,-0.006,-0.034,
2004,1,0.060,,-0.020,-0.006,-0.033,
2004,2,0.029,,-0.019,-0.005,-0.033,
2004,3,0.045,,-0.019,-0.005,-0.032,
2004,4,-0.045,,-0.018,-0.004,-0.032,
2004,5,0.057,,-0.018,-0.004,-0.032,
2004,6,0.012,,-0.017,-0.003,-0.031,
2004,7,-0.012,,-0.017,-0.003,-0.031,
2004,8,-0.015,,-0.016,-0.002,-0.030,
2004,9,0.009,,-0.016,-0.002,-0.030,
2004,10,-0.049,,-0.015,-0.001,-0.029,
2004,11,0.049,,-0.015,-0.001,-0.029,
2004,12,-0.015,,-0.014,-0.000,-0.029,
2005,1,0.101,,-0.014,0.000,-0.028,
2005,2,0.183,,-0.013,0.001,-0.028,
2005,3,0.023,,-0.013,0.001,-0.027,
2005,4,-0.078,,-0.012,0.002,-0.027,
2005,5,-0.042,,-0.012,0.002,-0.026,
2005,6,0.061,,-0.012,0.003,-0.026,
2005,7,0.090,,-0.011,0.003,-0.025,
2005,8,-0.023,,-0.011,0.004,-0.025,
2005,9,0.035,,-0.010,0.004,-0.025,
2005,10,0.007,,-0.010,0.005,-0.024,
2005,11,-0.100,,-0.009,0.005,-0.024,
2005,12,-0.078,,-0.009,0.006,-0.023,
2006,1,-0.137,,-0.008,0.006,-0.023,
2006,2,-0.080,,-0.008,0.007,-0.022,
2006,3,0.017,,-0.007,0.007,-0.022,
2006,4,-0.056,,-0.007,0.008,-0.021,
2006,5,-0.096,,-0.006,0.008,-0.021,
2006,6,-0.087,,-0.006,0.009,-0.021,
2006,7,-0.014,,-0.005,0.009,-0.020,
2006,8,-0.026,,-0.005,0.010,-0.020,
2006,9,-0.093,,-0.005,0.010,-0.019,
2006,10,-0.014,,-0.004,0.011,-0.019,
2006,11,-0.054,,-0.004,0.011,-0.018,
2006,12,-0.024,,-0.003,0.012,-0.018,
2007,1,0.036,,-0.003,0.012,-0.018,
2007,2,-0.037,,-0.002,0.013,-0.017,
2007,3,0.030,,-0.002,0.013,-0.017,
2007,4,0.063,,-0.001,0.014,-0.016,
2007,5,0.081,,-0.001,0.014,-0.016,
2007,6,0.049,,-0.000,0.015,-0.015,
2007,7,0.148,,0.000,0.015,-0.015,
2007,8,0.132,,0.001,0.016,-0.014,
2007,9,0.056,,0.001,0.016,-0.014,
2007,10,0.099,,0.002,0.017,-0.014,
2007,11,0.015,,0.002,0.017,-0.013,
2007,12,0.001,,0.003,0.018,-0.013,
2008,1,0.100,,0.003,0.018,-0.012,
2008,2,0.042,,0.003,0.019,-0.012,
2008,3,-0.040,,0.004,0.019,-0.011,
2008,4,0.030,,0.004,0.020,-0.011,
2008,5,0.022,,0.005,0.020,-0.011,
2008,6,0.006,,0.005,0.021,-0.010,
2008,7,0.087,,0.006,0.021,-0.010,
2008,8,-0.061,,0.006,0.022,-0.009,
2008,9,0.111,,0.007,0.022,-0.009,
2008,10,0.059,,0.007,0.023,-0.008,
2008,11,0.020,,0.008,0.023,-0.008,
2008,12,-0.032,,0.008,0.024,-0.007,
2009,1,-0.071,,0.009,0.024,-0.007,
2009,2,0.007,,0.009,0.025,-0.007,
2009,3,0.013,,0.010,0.025,-0.006,
2009,4,-0.041,,0.010,0.026,-0.006,
2009,5,-0.017,,0.010,0.026,-0.005,
2009,6,-0.044,,0.011,0.027,-0.005,
2009,7,-0.043,,0.011,0.027,-0.004,
2009,8,0.016,,0.012,0.028,-0.004,
2009,9,-0.009,,0.012,0.028,-0.004,
2009,10,0.031,,0.013,0.029,-0.003,
2009,11,0.142,,0.013,0.029,-0.003,
2009,12,0.118,,0.014,0.030,-0.002,
2010,1,0.037,,0.014,0.030,-0.002,
2010,2,0.090,,0.015,0.031,-0.001,
2010,3,-0.089,,0.015,0.031,-0.001,
2010,4,-0.006,,0.016,0.032,-0.000,
2010,5,0.032,,0.016,0.032,-0.000,
2010,6,0.031,,0.017,0.033,0.000,
2010,7,0.284,,0.017,0.033,0.001,
2010,8,0.058,,0.017,0.034,0.001,
2010,9,0.184,,0.018,0.034,0.002,
2010,10,-0.060,,0.018,0.035,0.002,
2010,11,-0.003,,0.019,0.035,0.003,
2010,12,-0.043,,0.019,0.036,0.003,
2011,1,0.004,,0.020,0.036,0.003,
2011,2,-0.086,,0.020,0.037,0.004,
2011,3,0.034,,0.021,0.037,0.004,
2011,4,0.015,,0.021,0.038,0.005,
2011,5,0.029,,0.022,0.038,0.005,
2011,6,0.011,,0.022,0.039,0.006,
2011,7,0.045,,0.023,0.039,0.006,
2011,8,-0.011,,0.023,0.040,0.007,
2011,9,-0.126,,0.024,0.040,0.007,
2011,10,-0.091,,0.024,0.041,0.007,
2011,11,-0.010,,0.025,0.041,0.008,
2011,12,0.070,,0.025,0.042,0.008,
2012,1,-0.031,,0.025,0.042,0.009,
2012,2,0.067,,0.026,0.043,0.009,
2012,3,0.104,,0.026,0.043,0.010,
2012,4,0.084,,0.027,0.044,0.010,
2012,5,-0.005,,0.027,0.044,0.010,
2012,6,0.107,,0.028,0.045,0.011,
2012,7,0.122,,0.028,0.045,0.011,
2012,8,0.078,,0.029,0.046,0.012,
2012,9,-0.022,,0.029,0.046,0.012,
2012,10,-0.074,,0.030,0.047,0.013,
2012,11,0.024,,0.030,0.047,0.013,
2012,12,0.030,,0.031,0.048,0.013,
2013,1,0.034,,0.031,0.048,0.014,
2013,2,0.063,,0.032,0.049,0.014,
2013,3,-0.006,,0.032,0.049,0.015,
2013,4,0.075,,0.032,0.050,0.015,
2013,5,-0.003,,0.033,0.050,0.016,
2013,6,0.021,,0.033,0.051,0.016,
2013,7,0.086,,0.034,0.051,0.017,
2013,8,0.063,,0.034,0.052,0.017,
2013,9,0.087,,0.035,0.052,0.017,
2013,10,0.084,,0.035,0.053,0.018,
2013,11,0.155,,0.036,0.053,0.018,
2013,12,0.044,,0.036,0.054,0.019,
2014,1,-0.005,,0.037,0.054,0.019,
2014,2,0.031,,0.037,0.055,0.020,
2014,3,0.015,,0.038,0.055,0.020,
2014,4,0.028,,0.038,0.056,0.020,
2014,5,0.000,,0.039,0.056,0.021,
2014,6,0.072,,0.039,0.057,0.021,
2014,7,-0.022,,0.040,0.057,0.022,
2014,8,0.017,,0.040,0.058,0.022,
2014,9,0.071,,0.040,0.058,0.023,
2014,10,0.010,,0.041,0.059,0.023,
2014,11,0.050,,0.041,0.059,0.023,
2014,12,0.120,,0.042,0.060,0.024,
2015,1,0.030,,0.042,0.060,0.024,
2015,2,0.055,,0.043,0.061,0.025,
2015,3,0.006,,0.043,0.061,0.025,
2015,4,0.067,,0.044,0.062,0.026,
2015,5,0.178,,0.044,0.062,0.026,
2015,6,0.124,,0.045,0.063,0.027,
2015,7,0.055,,0.045,0.063,0.027,
2015,8,0.087,,0.046,0.064,0.027,
2015,9,0.066,,0.046,0.064,0.028,
2015,10,0.164,,0.047,0.065,0.028,
2015,11,,,0.047,0.065,0.029,
2015,12,,,0.047,0.066,0.029,
2016,1,0.193,,0.048,0.066,0.030,
2016,2,0.070,,0.048,0.067,0.030,
2016,3,0.157,,0.049,0.067,0.030,
2016,4,0.221,,0.049,0.068,0.031,
2016,5,0.229,,0.050,0.068,0.031,
2016,6,0.158,,0.050,0.069,0.032,
2016,7,0.134,,0.051,0.069,0.032,
2016,8,0.175,,0.051,0.070,0.033,
2016,9,0.182,,0.052,0.070,0.033,
2016,10,0.181,,0.052,0.071,0.033,
2016,11,0.252,,0.053,0.071,0.034,
2016,12,0.233,,0.053,0.072,0.034,
2017,1,0.178,,0.054,0.072,0.035,
2017,2,0.107,,0.054,0.073,0.035,
2017,3,0.174,,0.054,0.073,0.036,
2017,4,0.161,,0.055,0.074,0.036,
2017,5,0.086,,0.055,0.074,0.037,
2017,6,0.197,,0.056,0.075,0.037,
2017,7,0.093,,0.056,0.075,0.037,
2017,8,,,0.057,0.076,0.038,
2017,9,,,0.057,0.076,0.038,
2017,10,,,0.058,0.077,0.039,
2017,11,,,0.058,0.077,0.039,
2017,12,,,0.059,0.078,0.040,
2018,1,,,0.059,0.078,0.040,
2018,2,,,0.060,0.079,0.040,
2018,3,,,0.060,0.079,0.041,
2018,4,,,0.061,0.080,0.041,
2018,5,,,0.061,0.080,0.042,
2018,6,,,0.062,0.081,0.042,
2018,7,0.033,,0.062,0.081,0.043,
2018,8,0.129,,0.062,0.082,0.043,
2018,9,0.151,,0.063,0.082,0.043,
2018,10,0.248,,0.063,0.083,0.044,
2018,11,0.106,,0.064,0.083,0.044,
2018,12,0.120,,0.064,0.084,0.045,
2019,1,0.129,,0.065,0.084,0.045,
2019,2,0.261,,0.065,0.085,0.046,
2019,3,0.197,,0.066,0.085,0.046,
2019,4,,,0.066,0.086,0.047,
2019,5,0.293,,0.067,0.086,0.047,
2019,6,0.176,,0.067,0.087,0.047,
2019,7,0.178,,0.068,0.087,0.048,
2019,8,0.094,,0.068,0.088,0.048,
2019,9,0.172,,0.069,0.088,0.049,
2019,10,0.275,,0.069,0.089,0.049,
2019,11,,,0.069,0.089,0.050,
2019,12,,,0.070,0.090,0.050,
2020,1,,,0.070,0.090,0.050,
2020,2,,,0.071,0.091,0.051,
2020,3,,,0.071,0.091,0.051,
2020,4,,,0.072,0.092,0.052,
2020,5,,,0.072,0.092,0.052,
2020,6,,,0.073,0.093,0.053,
2020,7,,,0.073,0.093,0.053,
2020,8,,,0.074,0.094,0.053,
2020,9,,,0.074,0.094,0.054,
2020,10,,,0.075,0.095,0.054,
2020,11,,,0.075,0.095,0.055,
2020,12,,,0.076,0.096,0.055,
2021,1,,,0.076,0.096,0.056,
2021,2,,,0.077,0.097,0.056,
2021,3,,,0.077,0.098,0.056,
2021,4,,,0.077,0.098,0.057,
2021,5,,,0.078,0.099,0.057,
2021,6,,,0.078,0.099,0.058,
2021,7,,,0.079,0.100,0.058,
2021,8,,,0.079,0.100,0.059,
2021,9,,,0.080,0.101,0.059,
2021,10,,,0.080,0.101,0.059,
2021,11,,,0.081,0.102,0.060,
2021,12,,,0.081,0.102,0.060,
2022,1,,,0.082,0.103,0.061,
2022,2,,,0.082,0.103,0.061,
2022,3,,,0.083,0.104,0.062,
2022,4,,,0.083,0.104,0.062,
2022,5,,,0.084,0.105,0.063,
2022,6,,,0.084,0.105,0.063,
2022,7,,,0.084,0.106,0.063,
2022,8,,,0.085,0.106,0.064,
2022,9,,,0.085,0.107,0.064,
2022,10,,,0.086,0.107,0.065,
2022,11,,,0.086,0.108,0.065,
2022,12,,,0.087,0.108,0.066,
2023,1,,,0.087,0.109,0.066,
2023,2,,,0.088,0.109,0.066,
2023,3,,,0.088,0.110,0.067,
2023,4,,,0.089,0.110,0.067,
2023,5,,,0.089,0.111,0.068,
2023,6,,,0.090,0.111,0.068,
2023,7,,,0.090,0.112,0.069,
2023,8,,,0.091,0.112,0.069,
2023,9,,,0.091,0.113,0.069,
2023,10,,,0.092,0.113,0.070,
2023,11,,,0.092,0.114,0.070,
