Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1965,10,-0.095,,-0.068,-0.063,-0.072,
1965,11,-0.075,,-0.067,-0.063,-0.072,
1965,12,-0.074,,-0.067,-0.063,-0.071,
1966,1,-0.021,,-0.067,-0.063,-0.071,
1966,2,-0.075,,-0.067,-0.062,-0.071,
1966,3,-0.076,,-0.066,-0.062,-0.071,
1966,4,-0.097,,-0.066,-0.062,-0.071,
1966,5,-0.116,,-0.066,-0.062,-0.070,
1966,6,-0.129,,-0.066,-0.061,-0.070,
1966,7,-0.094,,-0.066,-0.061,-0.070,
1966,8,-0.113,U,-0.065,-0.061,-0.070,
1966,9,-0.041,,-0.065,-0.061,-0.069,
1966,10,-0.144,,-0.065,-0.061,-0.069,
1966,11,-0.054,,-0.065,-0.060,-0.069,
1966,12,-0.077,,-0.064,-0.060,-0.069,
1967,1,-0.048,,-0.064,-0.060,-0.068,
1967,2,-0.075,,-0.064,-0.060,-0.068,
1967,3,-0.086,,-0.064,-0.059,-0.068,
1967,4,-0.049,U,-0.063,-0.059,-0.068,
1967,5,-0.037,,-0.063,-0.059,-0.067,
1967,6,-0.089,,-0.063,-0.059,-0.067,
1967,7,-0.079,,-0.063,-0.059,-0.067,
1967,8,-0.088,U,-0.063,-0.058,-0.067,
1967,9,-0.087,,-0.062,-0.058,-0.067,
1967,10,-0.095,,-0.062,-0.058,-0.066,
1967,11,-0.106,,-0.062,-0.058,-0.066,
1967,12,-0.019,,-0.062,-0.057,-0.066,
1968,1,-0.131,,-0.061,-0.057,-0.066,
1968,2,-0.087,,-0.061,-0.057,-0.065,
1968,3,-0.104,,-0.061,-0.057,-0.065,
1968,4,-0.137,,-0.061,-0.056,-0.065,
1968,5,-0.019,,-0.060,-0.056,-0.065,
1968,6,-0.025,,-0.060,-0.056,-0.064,
1968,7,-0.082,,-0.060,-0.056,-0.064,
1968,8,-0.064,,-0.060,-0.056,-0.064,
1968,9,-0.133,,-0.060,-0.055,-0.064,
1968,10,-0.104,,-0.059,-0.055,-0.063,
1968,11,-0.024,,-0.059,-0.055,-0.063,
1968,12,-0.099,,-0.059,-0.055,-0.063,
1969,1,-0.094,,-0.059,-0.054,-0.063,
1969,2,-0.011,,-0.058,-0.054,-0.063,
1969,3,-0.043,,-0.058,-0.054,-0.062,
1969,4,-0.079,,-0.058,-0.054,-0.062,
1969,5,-0.080,,-0.058,-0.054,-0.062,
1969,6,-0.053,,-0.057,-0.053,-0.062,
1969,7,-0.052,,-0.057,-0.053,-0.061,
1969,8,-0.033,,-0.057,-0.053,-0.061,
1969,9,-0.020,,-0.057,-0.053,-0.061,
1969,10,-0.022,,-0.057,-0.052,-0.061,
1969,11,0.019,,-0.056,-0.052,-0.060,
1969,12,0.029,,-0.056,-0.052,-0.060,
1970,1,-0.024,,-0.056,-0.052,-0.060,
1970,2,-0.014,,-0.056,-0.051,-0.060,
1970,3,-0.052,,-0.055,-0.051,-0.060,
1970,4,-0.036,,-0.055,-0.051,-0.059,
1970,5,-0.089,,-0.055,-0.051,-0.059,
1970,6,-0.056,,-0.055,-0.051,-0.059,
1970,7,-0.055,,-0.054,-0.050,-0.059,
1970,8,-0.030,,-0.054,-0.050,-0.058,
1970,9,-0.057,,-0.054,-0.050,-0.058,
1970,10,-0.050,,-0.054,-0.050,-0.058,
1970,11,0.028,,-0.054,-0.049,-0.058,
1970,12,0.051,,-0.053,-0.049,-0.057,
1971,1,0.014,,-0.053,-0.049,-0.057,
1971,2,-0.014,,-0.053,-0.049,-0.057,
1971,3,-0.015,,-0.053,-0.049,-0.057,
1971,4,-0.012,,-0.052,-0.048,-0.056,
1971,5,-0.022,,-0.052,-0.048,-0.056,
1971,6,-0.047,,-0.052,-0.048,-0.056,
1971,7,-0.070,,-0.052,-0.048,-0.056,
1971,8,-0.070,,-0.051,-0.047,-0.056,
1971,9,-0.057,,-0.051,-0.047,-0.055,
1971,10,-0.019,,-0.051,-0.047,-0.055,
1971,11,0.022,,-0.051,-0.047,-0.055,
1971,12,-0.071,,-0.051,-0.046,-0.055,
1972,1,-0.060,,-0.050,-0.046,-0.054,
1972,2,-0.035,,-0.050,-0.046,-0.054,
1972,3,-0.006,,-0.050,-0.046,-0.054,
1972,4,-0.021,,-0.050,-0.046,-0.054,
1972,5,0.009,,-0.049,-0.045,-0.053,
1972,6,0.029,,-0.049,-0.045,-0.053,
1972,7,-0.012,,-0.049,-0.045,-0.053,
1972,8,-0.027,,-0.049,-0.045,-0.053,
1972,9,0.007,,-0.048,-0.044,-0.053,
1972,10,-0.053,,-0.048,-0.044,-0.052,
1972,11,0.056,,-0.048,-0.044,-0.052,
1972,12,0.051,,-0.048,-0.044,-0.052,
1973,1,0.011,,-0.048,-0.043,-0.052,
1973,2,0.017,,-0.047,-0.043,-0.051,
1973,3,0.027,,-0.047,-0.043,-0.051,
1973,4,0.012,,-0.047,-0.043,-0.051,
1973,5,0.008,,-0.047,-0.043,-0.051,
1973,6,-0.062,,-0.046,-0.042,-0.050,
1973,7,-0.021,,-0.046,-0.042,-0.050,
1973,8,-0.024,,-0.046,-0.042,-0.050,
1973,9,-0.023,,-0.046,-0.042,-0.050,
1973,10,-0.050,,-0.045,-0.041,-0.050,
1973,11,-0.100,,-0.045,-0.041,-0.049,
1973,12,-0.047,,-0.045,-0.041,-0.049,
1974,1,-0.003,,-0.045,-0.041,-0.049,
1974,2,-0.014,,-0.045,-0.040,-0.049,
1974,3,-0.083,,-0.044,-0.040,-0.048,
1974,4,-0.067,,-0.044,-0.040,-0.048,
1974,5,-0.046,,-0.044,-0.040,-0.048,
1974,6,-0.056,,-0.044,-0.040,-0.048,
1974,7,-0.027,,-0.043,-0.039,-0.047,
1974,8,-0.076,,-0.043,-0.039,-0.047,
1974,9,-0.045,,-0.043,-0.039,-0.047,
1974,10,-0.141,,-0.043,-0.039,-0.047,
1974,11,-0.054,,-0.042,-0.038,-0.047,
1974,12,-0.019,,-0.042,-0.038,-0.046,
1975,1,-0.054,,-0.042,-0.038,-0.046,
1975,2,-0.050,,-0.042,-0.038,-0.046,
1975,3,-0.046,,-0.042,-0.037,-0.046,
1975,4,-0.061,,-0.041,-0.037,-0.045,
1975,5,-0.037,,-0.041,-0.037,-0.045,
1975,6,-0.065,,-0.041,-0.037,-0.045,
1975,7,-0.046,,-0.041,-0.037,-0.045,
1975,8,-0.040,,-0.040,-0.036,-0.044,
1975,9,-0.078,,-0.040,-0.036,-0.044,
1975,10,-0.013,,-0.040,-0.036,-0.044,
1975,11,0.004,,-0.040,-0.036,-0.044,
1975,12,-0.019,,-0.039,-0.035,-0.044,
1976,1,-0.042,,-0.039,-0.035,-0.043,
1976,2,-0.063,,-0.039,-0.035,-0.043,
1976,3,-0.064,,-0.039,-0.035,-0.043,
1976,4,-0.073,,-0.039,-0.034,-0.043,
1976,5,-0.077,,-0.038,-0.034,-0.042,
1976,6,-0.096,,-0.038,-0.034,-0.042,
1976,7,-0.030,,-0.038,-0.034,-0.042,
1976,8,-0.067,,-0.038,-0.034,-0.042,
1976,9,-0.054,,-0.037,-0.033,-0.041,
1976,10,-0.080,,-0.037,-0.033,-0.041,
1976,11,-0.143,,-0.037,-0.033,-0.041,
1976,12,-0.172,,-0.037,-0.033,-0.041,
1977,1,-0.143,,-0.036,-0.032,-0.041,
1977,2,-0.117,,-0.036,-0.032,-0.040,
1977,3,-0.086,,-0.036,-0.032,-0.040,
1977,4,-0.143,,-0.036,-0.032,-0.040,
1977,5,-0.077,,-0.036,-0.031,-0.040,
1977,6,-0.029,,-0.035,-0.031,-0.039,
1977,7,-0.149,,-0.035,-0.031,-0.039,
1977,8,-0.067,,-0.035,-0.031,-0.039,
1977,9,0.004,,-0.035,-0.031,-0.039,
1977,10,-0.050,,-0.034,-0.030,-0.038,
1977,11,-0.060,,-0.034,-0.030,-0.038,
1977,12,0.005,,-0.034,-0.030,-0.038,
1978,1,-0.042,,-0.034,-0.030,-0.038,
1978,2,0.047,,-0.033,-0.029,-0.038,
1978,3,-0.067,,-0.033,-0.029,-0.037,
1978,4,0.007,,-0.033,-0.029,-0.037,
1978,5,-0.022,,-0.033,-0.029,-0.037,
1978,6,-0.065,,-0.033,-0.028,-0.037,
1978,7,-0.052,,-0.032,-0.028,-0.036,
1978,8,-0.036,,-0.032,-0.028,-0.036,
1978,9,-0.011,,-0.032,-0.028,-0.036,
1978,10,-0.022,,-0.032,-0.028,-0.036,
1978,11,-0.024,,-0.031,-0.027,-0.035,
1978,12,-0.068,,-0.031,-0.027,-0.035,
1979,1,0.044,,-0.031,-0.027,-0.035,
1979,2,-0.084,,-0.031,-0.027,-0.035,
1979,3,-0.076,,-0.030,-0.026,-0.035,
1979,4,-0.046,,-0.030,-0.026,-0.034,
1979,5,-0.065,,-0.030,-0.026,-0.034,
1979,6,-0.074,,-0.030,-0.026,-0.034,
1979,7,-0.046,,-0.030,-0.025,-0.034,
1979,8,-0.024,,-0.029,-0.025,-0.033,
1979,9,-0.063,,-0.029,-0.025,-0.033,
1979,10,-0.056,,-0.029,-0.025,-0.033,
1979,11,-0.097,,-0.029,-0.025,-0.033,
1979,12,-0.096,,-0.028,-0.024,-0.033,
1980,1,-0.069,,-0.028,-0.024,-0.032,
1980,2,-0.038,,-0.028,-0.024,-0.032,
1980,3,-0.089,,-0.028,-0.024,-0.032,
1980,4,-0.048,,-0.027,-0.023,-0.032,
1980,5,-0.019,,-0.027,-0.023,-0.031,
1980,6,-0.062,,-0.027,-0.023,-0.031,
1980,7,-0.052,,-0.027,-0.023,-0.031,
1980,8,-0.043,,-0.027,-0.022,-0.031,
1980,9,-0.078,,-0.026,-0.022,-0.030,
1980,10,-0.080,,-0.026,-0.022,-0.030,
1980,11,-0.082,,-0.026,-0.022,-0.030,
1980,12,-0.126,,-0.026,-0.021,-0.030,
1981,1,-0.149,,-0.025,-0.021,-0.030,
1981,2,-0.093,,-0.025,-0.021,-0.029,
1981,3,-0.015,,-0.025,-0.021,-0.029,
1981,4,-0.125,,-0.025,-0.021,-0.029,
1981,5,-0.040,,-0.024,-0.020,-0.029,
1981,6,-0.050,,-0.024,-0.020,-0.028,
1981,7,-0.043,,-0.024,-0.020,-0.028,
1981,8,-0.036,,-0.024,-0.020,-0.028,
1981,9,-0.011,,-0.024,-0.019,-0.028,
1981,10,-0.086,,-0.023,-0.019,-0.028,
1981,11,-0.018,,-0.023,-0.019,-0.027,
1981,12,-0.010,,-0.023,-0.019,-0.027,
1982,1,-0.082,,-0.023,-0.018,-0.027,
1982,2,-0.066,,-0.022,-0.018,-0.027,
1982,3,-0.079,,-0.022,-0.018,-0.026,
1982,4,-0.134,,-0.022,-0.018,-0.026,
1982,5,-0.065,,-0.022,-0.017,-0.026,
1982,6,0.023,,-0.021,-0.017,-0.026,
1982,7,-0.043,,-0.021,-0.017,-0.025,
1982,8,-0.043,,-0.021,-0.017,-0.025,
1982,9,-0.045,,-0.021,-0.017,-0.025,
1982,10,0.018,,-0.021,-0.016,-0.025,
1982,11,-0.091,,-0.020,-0.016,-0.025,
1982,12,-0.001,,-0.020,-0.016,-0.024,
1983,1,-0.003,,-0.020,-0.016,-0.024,
1983,2,0.069,,-0.020,-0.015,-0.024,
1983,3,0.070,,-0.019,-0.015,-0.024,
1983,4,0.049,,-0.019,-0.015,-0.023,
1983,5,-0.013,,-0.019,-0.015,-0.023,
1983,6,-0.029,,-0.019,-0.014,-0.023,
1983,7,0.012,,-0.018,-0.014,-0.023,
1983,8,0.009,,-0.018,-0.014,-0.023,
1983,9,-0.011,,-0.018,-0.014,-0.022,
1983,10,0.012,,-0.018,-0.014,-0.022,
1983,11,0.074,,-0.018,-0.013,-0.022,
1983,12,0.008,,-0.017,-0.013,-0.022,
1984,1,-0.027,,-0.017,-0.013,-0.021,
1984,2,-0.008,,-0.017,-0.013,-0.021,
1984,3,0.018,,-0.017,-0.012,-0.021,
1984,4,0.088,,-0.016,-0.012,-0.021,
1984,5,-0.004,,-0.016,-0.012,-0.020,
1984,6,0.002,,-0.016,-0.012,-0.020,
1984,7,-0.021,,-0.016,-0.011,-0.020,
1984,8,0.006,,-0.015,-0.011,-0.020,
1984,9,-0.041,,-0.015,-0.011,-0.020,
1984,10,0.003,,-0.015,-0.011,-0.019,
1984,11,0.013,,-0.015,-0.010,-0.019,
1984,12,-0.007,,-0.015,-0.010,-0.019,
1985,1,0.005,,-0.014,-0.010,-0.019,
1985,2,-0.026,,-0.014,-0.010,-0.018,
1985,3,-0.052,,-0.014,-0.010,-0.018,
1985,4,-0.040,,-0.014,-0.009,-0.018,
1985,5,-0.004,,-0.013,-0.009,-0.018,
1985,6,-0.025,,-0.013,-0.009,-0.018,
1985,7,-0.030,,-0.013,-0.009,-0.017,
1985,8,-0.018,,-0.013,-0.008,-0.017,
1985,9,0.004,,-0.012,-0.008,-0.017,
1985,10,-0.034,,-0.012,-0.008,-0.017,
1985,11,0.031,,-0.012,-0.008,-0.016,
1985,12,0.005,,-0.012,-0.007,-0.016,
1986,1,-0.076,,-0.012,-0.007,-0.016,
1986,2,0.023,,-0.011,-0.007,-0.016,
1986,3,-0.086,,-0.011,-0.007,-0.016,
1986,4,0.049,,-0.011,-0.006,-0.015,
1986,5,-0.001,,-0.011,-0.006,-0.015,
1986,6,-0.041,,-0.010,-0.006,-0.015,
1986,7,0.018,,-0.010,-0.006,-0.015,
1986,8,-0.021,,-0.010,-0.005,-0.014,
1986,9,-0.048,,-0.010,-0.005,-0.014,
1986,10,-0.010,,-0.009,-0.005,-0.014,
1986,11,-0.051,,-0.009,-0.005,-0.014,
1986,12,-0.010,,-0.009,-0.005,-0.014,
1987,1,0.066,,-0.009,-0.004,-0.013,
1987,2,-0.032,,-0.009,-0.004,-0.013,
1987,3,0.067,,-0.008,-0.004,-0.013,
1987,4,0.028,,-0.008,-0.004,-0.013,
1987,5,-0.031,,-0.008,-0.003,-0.012,
1987,6,-0.013,,-0.008,-0.003,-0.012,
1987,7,0.009,,-0.007,-0.003,-0.012,
1987,8,-0.009,,-0.007,-0.003,-0.012,
1987,9,-0.032,,-0.007,-0.002,-0.011,
1987,10,-0.062,,-0.007,-0.002,-0.011,
1987,11,-0.051,,-0.006,-0.002,-0.011,
1987,12,0.066,,-0.006,-0.002,-0.011,
1988,1,-0.060,,-0.006,-0.001,-0.011,
1988,2,-0.005,,-0.006,-0.001,-0.010,
1988,3,-0.076,,-0.006,-0.001,-0.010,
1988,4,0.061,,-0.005,-0.001,-0.010,
1988,5,-0.040,,-0.005,-0.001,-0.010,
1988,6,-0.022,,-0.005,-0.000,-0.009,
1988,7,-0.061,,-0.005,-0.000,-0.009,
1988,8,-0.046,,-0.004,0.000,-0.009,
1988,9,-0.081,,-0.004,0.000,-0.009,
1988,10,-0.056,,-0.004,0.001,-0.009,
1988,11,-0.063,,-0.004,0.001,-0.008,
1988,12,-0.050,,-0.003,0.001,-0.008,
1989,1,-0.048,,-0.003,0.001,-0.008,
1989,2,-0.059,,-0.003,0.002,-0.008,
1989,3,-0.089,,-0.003,0.002,-0.007,
1989,4,-0.082,,-0.003,0.002,-0.007,
1989,5,-0.062,,-0.002,0.002,-0.007,
1989,6,-0.044,,-0.002,0.003,-0.007,
1989,7,-0.046,,-0.002,0.003,-0.007,
1989,8,-0.006,,-0.002,0.003,-0.006,
1989,9,-0.045,,-0.001,0.003,-0.006,
1989,10,-0.050,,-0.001,0.003,-0.006,
1989,11,-0.036,,-0.001,0.004,-0.006,
1989,12,-0.096,,-0.001,0.004,-0.005,
1990,1,-0.073,,-0.000,0.004,-0.005,
1990,2,-0.044,,-0.000,0.004,-0.005,
1990,3,-0.107,,-0.000,0.005,-0.005,
1990,4,-0.091,,0.000,0.005,-0.005,
1990,5,-0.010,,0.000,0.005,-0.004,
1990,6,-0.035,,0.001,0.005,-0.004,
1990,7,-0.043,,0.001,0.006,-0.004,
1990,8,-0.009,,0.001,0.006,-0.004,
1990,9,-0.020,,0.001,0.006,-0.003,
1990,10,-0.031,,0.002,0.006,-0.003,
1990,11,-0.051,,0.002,0.007,-0.003,
1990,12,-0.053,,0.002,0.007,-0.003,
1991,1,-0.003,,0.002,0.007,-0.003,
1991,2,-0.023,,0.003,0.007,-0.002,
1991,3,0.061,,0.003,0.008,-0.002,
1991,4,-0.036,,0.003,0.008,-0.002,
1991,5,-0.010,,0.003,0.008,-0.002,
1991,6,0.008,,0.003,0.008,-0.001,
1991,7,0.000,,0.004,0.008,-0.001,
1991,8,-0.027,,0.004,0.009,-0.001,
1991,9,-0.041,,0.004,0.009,-0.001,
1991,10,-0.004,,0.004,0.009,-0.001,
1991,11,0.004,,0.005,0.009,-0.000,
1991,12,-0.001,,0.005,0.010,-0.000,
1992,1,0.038,,0.005,0.010,0.000,
1992,2,0.056,,0.005,0.010,0.000,
1992,3,0.009,,0.006,0.010,0.001,
1992,4,-0.012,,0.006,0.011,0.001,
1992,5,-0.037,,0.006,0.011,0.001,
1992,6,0.014,,0.006,0.011,0.001,
1992,7,0.018,,0.006,0.011,0.002,
1992,8,-0.040,,0.007,0.012,0.002,
1992,9,-0.045,,0.007,0.012,0.002,
1992,10,-0.040,,0.007,0.012,0.002,
1992,11,-0.033,,0.007,0.012,0.002,
1992,12,0.035,,0.008,0.013,0.003,
1993,1,-0.006,,0.008,0.013,0.003,
1993,2,0.065,,0.008,0.013,0.003,
1993,3,-0.028,,0.008,0.013,0.003,
1993,4,0.079,,0.009,0.013,0.004,
1993,5,0.024,,0.009,0.014,0.004,
1993,6,-0.001,,0.009,0.014,0.004,
1993,7,0.018,,0.009,0.014,0.004,
1993,8,0.003,,0.009,0.014,0.004,
1993,9,-0.017,,0.010,0.015,0.005,
1993,10,-0.047,,0.010,0.015,0.005,
1993,11,-0.060,,0.010,0.015,0.005,
1993,12,0.038,,0.010,0.015,0.005,
1994,1,-0.110,,0.011,0.016,0.006,
1994,2,-0.048,,0.011,0.016,0.006,
1994,3,-0.004,,0.011,0.016,0.006,
1994,4,-0.085,,0.011,0.016,0.006,
1994,5,0.014,,0.011,0.017,0.006,
1994,6,-0.053,,0.012,0.017,0.007,
1994,7,-0.033,,0.012,0.017,0.007,
1994,8,-0.042,,0.012,0.017,0.007,
1994,9,-0.007,,0.012,0.018,0.007,
1994,10,-0.023,,0.013,0.018,0.008,
1994,11,-0.081,,0.013,0.018,0.008,
1994,12,0.007,,0.013,0.018,0.008,
1995,1,-0.014,,0.013,0.018,0.008,
1995,2,-0.049,,0.014,0.019,0.008,
1995,3,-0.018,,0.014,0.019,0.009,
1995,4,-0.052,,0.014,0.019,0.009,
1995,5,0.032,,0.014,0.019,0.009,
1995,6,-0.060,,0.014,0.020,0.009,
1995,7,-0.018,,0.015,0.020,0.010,
1995,8,0.029,,0.015,0.020,0.010,
1995,9,0.005,,0.015,0.020,0.010,
1995,10,0.001,,0.015,0.021,0.010,
1995,11,0.036,,0.016,0.021,0.010,
1995,12,0.037,,0.016,0.021,0.011,
1996,1,0.078,,0.016,0.021,0.011,
1996,2,0.013,,0.016,0.022,0.011,
1996,3,-0.018,,0.017,0.022,0.011,
1996,4,0.058,,0.017,0.022,0.012,
1996,5,0.015,,0.017,0.022,0.012,
1996,6,-0.006,,0.017,0.023,0.012,
1996,7,0.022,,0.017,0.023,0.012,
1996,8,-0.002,,0.018,0.023,0.012,
1996,9,0.115,,0.018,0.023,0.013,
1996,10,0.079,,0.018,0.024,0.013,
1996,11,0.056,,0.018,0.024,0.013,
1996,12,0.116,,0.019,0.024,0.013,
1997,1,0.063,,0.019,0.024,0.014,
1997,2,0.040,,0.019,0.024,0.014,
1997,3,0.047,,0.019,0.025,0.014,
1997,4,0.135,,0.020,0.025,0.014,
1997,5,0.028,,0.020,0.025,0.014,
1997,6,0.048,,0.020,0.025,0.015,
1997,7,0.000,,0.020,0.026,0.015,
1997,8,0.023,,0.020,0.026,0.015,
1997,9,0.017,,0.021,0.026,0.015,
1997,10,0.030,,0.021,0.026,0.016,
1997,11,0.058,,0.021,0.027,0.016,
1997,12,0.057,,0.021,0.027,0.016,
1998,1,0.116,,0.022,0.027,0.016,
1998,2,0.193,,0.022,0.027,0.016,
1998,3,0.057,,0.022,0.028,0.017,
1998,4,0.100,,0.022,0.028,0.017,
1998,5,0.115,,0.023,0.028,0.017,
1998,6,0.072,,0.023,0.028,0.017,
1998,7,0.063,,0.023,0.029,0.018,
1998,8,0.020,,0.023,0.029,0.018,
1998,9,0.054,,0.023,0.029,0.018,
1998,10,-0.014,,0.024,0.029,0.018,
1998,11,-0.010,,0.024,0.029,0.018,
1998,12,0.011,,0.024,0.030,0.019,
1999,1,-0.009,,0.024,0.030,0.019,
1999,2,0.114,,0.025,0.030,0.019,
1999,3,0.022,,0.025,0.030,0.019,
1999,4,0.059,,0.025,0.031,0.020,
1999,5,0.028,,0.025,0.031,0.020,
1999,6,-0.015,,0.026,0.031,0.020,
1999,7,0.033,,0.026,0.031,0.020,
1999,8,0.048,,0.026,0.032,0.020,
1999,9,0.030,,0.026,0.032,0.021,
1999,10,-0.012,,0.026,0.032,0.021,
1999,11,-0.031,,0.027,0.032,0.021,
1999,12,0.006,,0.027,0.033,0.021,
2000,1,-0.033,,0.027,0.033,0.022,
2000,2,-0.070,,0.027,0.033,0.022,
2000,3,0.034,,0.028,0.033,0.022,
2000,4,0.028,,0.028,0.034,0.022,
2000,5,0.052,,0.028,0.034,0.022,
2000,6,-0.002,,0.028,0.034,0.023,
2000,7,0.048,,0.029,0.034,0.023,
2000,8,0.020,,0.029,0.035,0.023,
2000,9,0.016,,0.029,0.035,0.023,
2000,10,-0.019,,0.029,0.035,0.023,
2000,11,0.057,,0.029,0.035,0.024,
2000,12,-0.059,,0.030,0.035,0.024,
2001,1,0.042,,0.030,0.036,0.024,
2001,2,-0.051,,0.030,0.036,0.024,
2001,3,0.062,,0.030,0.036,0.025,
2001,4,0.008,,0.031,0.036,0.025,
2001,5,0.025,,0.031,0.037,0.025,
2001,6,0.002,,0.031,0.037,0.025,
2001,7,0.029,,0.031,0.037,0.025,
2001,8,0.020,,0.032,0.037,0.026,
2001,9,0.051,,0.032,0.038,0.026,
2001,10,0.006,,0.032,0.038,0.026,
2001,11,-0.013,,0.032,0.038,0.026,
2001,12,0.049,,0.032,0.038,0.027,
2002,1,-0.009,,0.033,0.039,0.027,
2002,2,0.073,,0.033,0.039,0.027,
2002,3,-0.070,,0.033,0.039,0.027,
2002,4,-0.029,,0.033,0.039,0.027,
2002,5,-0.028,,0.034,0.040,0.028,
2002,6,-0.005,,0.034,0.040,0.028,
2002,7,0.013,,0.034,0.040,0.028,
2002,8,0.011,,0.034,0.040,0.028,
2002,9,0.033,,0.035,0.041,0.029,
2002,10,0.040,,0.035,0.041,0.029,
2002,11,-0.013,,0.035,0.041,0.029,
2002,12,0.028,,0.035,0.041,0.029,
2003,1,0.002,,0.035,0.042,0.029,
2003,2,-0.105,,0.036,0.042,0.030,
2003,3,0.005,,0.036,0.042,0.030,
2003,4,0.015,,0.036,0.042,0.030,
2003,5,0.022,,0.036,0.042,0.030,
2003,6,0.039,,0.037,0.043,0.031,
2003,7,0.028,,0.037,0.043,0.031,
2003,8,0.033,,0.037,0.043,0.031,
2003,9,0.061,,0.037,0.043,0.031,
2003,10,0.016,,0.038,0.044,0.031,
2003,11,0.003,,0.038,0.044,0.032,
2003,12,0.033,,0.038,0.044,0.032,
2004,1,-0.009,,0.038,0.044,0.032,
2004,2,-0.024,,0.038,0.045,0.032,
2004,3,-0.008,,0.039,0.045,0.033,
2004,4,-0.015,,0.039,0.045,0.033,
2004,5,-0.010,,0.039,0.045,0.033,
2004,6,0.009,,0.039,0.046,0.033,
2004,7,0.017,,0.040,0.046,0.033,
2004,8,0.011,,0.040,0.046,0.034,
2004,9,0.027,,0.040,0.046,0.034,
2004,10,0.107,,0.040,0.047,0.034,
2004,11,0.042,,0.041,0.047,0.034,
2004,12,0.062,,0.041,0.047,0.035,
2005,1,0.086,,0.041,0.047,0.035,
2005,2,0.082,,0.041,0.048,0.035,
2005,3,0.094,,0.041,0.048,0.035,
2005,4,0.121,,0.042,0.048,0.035,
2005,5,0.128,,0.042,0.048,0.036,
2005,6,0.073,,0.042,0.048,0.036,
2005,7,0.072,,0.042,0.049,0.036,
2005,8,0.059,,0.043,0.049,0.036,
2005,9,0.035,,0.043,0.049,0.037,
2005,10,0.075,,0.043,0.049,0.037,
2005,11,0.034,,0.043,0.050,0.037,
2005,12,0.029,,0.044,0.050,0.037,
2006,1,0.079,,0.044,0.050,0.037,
2006,2,0.055,,0.044,0.050,0.038,
2006,3,0.035,,0.044,0.051,0.038,
2006,4,0.038,,0.044,0.051,0.038,
2006,5,0.102,,0.045,0.051,0.038,
2006,6,0.054,,0.045,0.051,0.039,
2006,7,0.048,,0.045,0.052,0.039,
2006,8,0.067,,0.045,0.052,0.039,
2006,9,0.085,,0.046,0.052,0.039,
2006,10,0.075,,0.046,0.052,0.039,
2006,11,0.069,,0.046,0.053,0.040,
2006,12,0.005,,0.046,0.053,0.040,
2007,1,0.024,,0.047,0.053,0.040,
2007,2,-0.056,,0.047,0.053,0.040,
2007,3,-0.076,,0.047,0.054,0.040,
2007,4,0.069,,0.047,0.054,0.041,
2007,5,-0.019,,0.047,0.054,0.041,
2007,6,0.067,,0.048,0.054,0.041,
2007,7,0.044,,0.048,0.055,0.041,
2007,8,0.042,,0.048,0.055,0.042,
2007,9,-0.001,,0.048,0.055,0.042,
2007,10,0.051,,0.049,0.055,0.042,
2007,11,0.007,,0.049,0.055,0.042,
2007,12,0.006,,0.049,0.056,0.042,
2008,1,0.031,,0.049,0.056,0.043,
2008,2,0.015,,0.050,0.056,0.043,
2008,3,0.018,,0.050,0.056,0.043,
2008,4,0.026,,0.050,0.057,0.043,
2008,5,0.122,,0.050,0.057,0.044,
2008,6,0.049,,0.050,0.057,0.044,
2008,7,0.034,,0.051,0.057,0.044,
2008,8,0.042,,0.051,0.058,0.044,
2008,9,0.037,,0.051,0.058,0.044,
2008,10,0.063,,0.051,0.058,0.045,
2008,11,0.063,,0.052,0.058,0.045,
2008,12,-0.016,,0.052,0.059,0.045,
2009,1,0.011,,0.052,0.059,0.045,
2009,2,0.058,,0.052,0.059,0.046,
2009,3,0.035,,0.053,0.059,0.046,
2009,4,0.046,,0.053,0.060,0.046,
2009,5,0.022,,0.053,0.060,0.046,
2009,6,0.126,,0.053,0.060,0.046,
2009,7,0.112,,0.053,0.060,0.047,
2009,8,0.054,,0.054,0.061,0.047,
2009,9,0.072,,0.054,0.061,0.047,
2009,10,0.120,,0.054,0.061,0.047,
2009,11,0.112,,0.054,0.061,0.048,
2009,12,0.086,,0.055,0.061,0.048,
2010,1,0.123,,0.055,0.062,0.048,
2010,2,0.191,,0.055,0.062,0.048,
2010,3,0.216,,0.055,0.062,0.048,
2010,4,0.138,,0.056,0.062,0.049,
2010,5,0.083,,0.056,0.063,0.049,
2010,6,0.114,,0.056,0.063,0.049,
2010,7,0.080,,0.056,0.063,0.049,
2010,8,0.106,,0.056,0.063,0.050,
2010,9,0.111,,0.057,0.064,0.050,
2010,10,0.098,,0.057,0.064,0.050,
2010,11,0.114,,0.057,0.064,0.050,
2010,12,0.166,,0.057,0.064,0.050,
2011,1,0.095,,0.058,0.065,0.051,
2011,2,0.077,,0.058,0.065,0.051,
2011,3,0.064,,0.058,0.065,0.051,
2011,4,0.080,,0.058,0.065,0.051,
2011,5,0.141,,0.059,0.066,0.051,
2011,6,0.142,,0.059,0.066,0.052,
2011,7,0.127,,0.059,0.066,0.052,
2011,8,0.138,,0.059,0.066,0.052,
2011,9,0.102,,0.059,0.067,0.052,
2011,10,0.122,,0.060,0.067,0.053,
2011,11,0.049,,0.060,0.067,0.053,
