Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1946,10,-0.154,,-0.206,-0.197,-0.214,
1946,11,-0.133,,-0.205,-0.197,-0.213,
1946,12,-0.221,,-0.205,-0.196,-0.213,
1947,1,-0.220,,-0.204,-0.196,-0.213,
1947,2,-0.302,,-0.204,-0.196,-0.212,
1947,3,-0.292,,-0.204,-0.195,-0.212,
1947,4,-0.235,,-0.203,-0.195,-0.211,
1947,5,-0.258,,-0.203,-0.195,-0.211,
1947,6,-0.191,,-0.202,-0.194,-0.211,
1947,7,-0.238,,-0.202,-0.194,-0.210,
1947,8,-0.168,,-0.202,-0.193,-0.210,
1947,9,-0.154,,-0.201,-0.193,-0.209,
1947,10,-0.185,,-0.201,-0.193,-0.209,
1947,11,-0.005,,-0.201,-0.192,-0.209,
1947,12,-0.230,,-0.200,-0.192,-0.208,
1948,1,-0.171,,-0.200,-0.192,-0.208,
1948,2,-0.113,,-0.199,-0.191,-0.207,
1948,3,-0.164,,-0.199,-0.191,-0.207,
1948,4,-0.190,,-0.199,-0.190,-0.207,
1948,5,-0.173,,-0.198,-0.190,-0.206,
1948,6,-0.152,,-0.198,-0.190,-0.206,
1948,7,-0.177,,-0.197,-0.189,-0.205,
1948,8,-0.213,,-0.197,-0.189,-0.205,
1948,9,-0.166,,-0.197,-0.189,-0.205,
1948,10,-0.087,,-0.196,-0.188,-0.204,
1948,11,-0.136,,-0.196,-0.188,-0.204,
1948,12,-0.044,,-0.195,-0.187,-0.203,
1949,1,-0.141,,-0.195,-0.187,-0.203,
1949,2,-0.132,,-0.195,-0.187,-0.203,
1949,3,-0.246,,-0.194,-0.186,-0.202,
1949,4,-0.211,,-0.194,-0.186,-0.202,
1949,5,-0.161,,-0.194,-0.186,-0.201,
1949,6,-0.167,,-0.193,-0.185,-0.201,
1949,7,-0.187,,-0.193,-0.185,-0.201,
1949,8,-0.171,,-0.192,-0.184,-0.200,
1949,9,-0.194,,-0.192,-0.184,-0.200,
1949,10,-0.124,,-0.192,-0.184,-0.199,
1949,11,-0.188,,-0.191,-0.183,-0.199,
1949,12,-0.245,,-0.191,-0.183,-0.199,
1950,1,-0.266,,-0.190,-0.183,-0.198,
1950,2,-0.150,,-0.190,-0.182,-0.198,
1950,3,-0.343,,-0.190,-0.182,-0.197,
1950,4,-0.241,,-0.189,-0.181,-0.197,
1950,5,-0.219,,-0.189,-0.181,-0.197,
1950,6,-0.277,,-0.188,-0.181,-0.196,
1950,7,-0.269,,-0.188,-0.180,-0.196,
1950,8,-0.195,,-0.188,-0.180,-0.195,
1950,9,-0.130,,-0.187,-0.180,-0.195,
1950,10,-0.164,,-0.187,-0.179,-0.195,
1950,11,-0.210,,-0.187,-0.179,-0.194,
1950,12,-0.123,,-0.186,-0.178,-0.194,
1951,1,-0.235,,-0.186,-0.178,-0.193,
1951,2,-0.150,,-0.185,-0.178,-0.193,
1951,3,-0.081,,-0.185,-0.177,-0.193,
1951,4,-0.193,,-0.185,-0.177,-0.192,
1951,5,-0.112,,-0.184,-0.177,-0.192,
1951,6,-0.078,,-0.184,-0.176,-0.191,
1951,7,-0.183,,-0.183,-0.176,-0.191,
1951,8,-0.146,,-0.183,-0.175,-0.191,
1951,9,-0.221,,-0.183,-0.175,-0.190,
1951,10,-0.057,,-0.182,-0.175,-0.190,
1951,11,-0.191,,-0.182,-0.174,-0.189,
1951,12,-0.236,,-0.181,-0.174,-0.189,
1952,1,-0.144,,-0.181,-0.174,-0.189,
1952,2,-0.104,,-0.181,-0.173,-0.188,
1952,3,-0.106,,-0.180,-0.173,-0.188,
1952,4,-0.181,,-0.180,-0.172,-0.187,
1952,5,-0.146,,-0.180,-0.172,-0.187,
1952,6,-0.176,,-0.179,-0.172,-0.187,
1952,7,-0.214,,-0.179,-0.171,-0.186,
1952,8,-0.238,,-0.178,-0.171,-0.186,
1952,9,-0.176,,-0.178,-0.171,-0.185,
1952,10,-0.237,,-0.178,-0.170,-0.185,
1952,11,-0.149,,-0.177,-0.170,-0.185,
1952,12,-0.044,,-0.177,-0.169,-0.184,
1953,1,-0.065,,-0.176,-0.169,-0.184,
1953,2,-0.199,,-0.176,-0.169,-0.183,
1953,3,-0.133,,-0.176,-0.168,-0.183,
1953,4,-0.193,,-0.175,-0.168,-0.183,
1953,5,-0.133,,-0.175,-0.168,-0.182,
1953,6,-0.191,,-0.175,-0.167,-0.182,
1953,7,-0.138,,-0.174,-0.167,-0.181,
1953,8,-0.122,,-0.174,-0.166,-0.181,
1953,9,-0.215,,-0.173,-0.166,-0.181,
1953,10,-0.130,,-0.173,-0.166,-0.180,
1953,11,-0.136,,-0.173,-0.165,-0.180,
1953,12,-0.270,,-0.172,-0.165,-0.179,
1954,1,-0.138,,-0.172,-0.165,-0.179,
1954,2,-0.183,,-0.171,-0.164,-0.179,
1954,3,-0.237,,-0.171,-0.164,-0.178,
1954,4,-0.220,,-0.171,-0.163,-0.178,
1954,5,-0.097,,-0.170,-0.163,-0.177,
1954,6,-0.142,,-0.170,-0.163,-0.177,
1954,7,-0.156,,-0.169,-0.162,-0.177,
1954,8,-0.213,,-0.169,-0.162,-0.176,
1954,9,-0.252,,-0.169,-0.162,-0.176,
1954,10,-0.218,,-0.168,-0.161,-0.175,
1954,11,-0.213,,-0.168,-0.161,-0.175,
1954,12,-0.236,,-0.168,-0.160,-0.175,
1955,1,-0.098,,-0.167,-0.160,-0.174,
1955,2,-0.217,,-0.167,-0.160,-0.174,
1955,3,-0.249,,-0.166,-0.159,-0.173,
1955,4,-0.101,,-0.166,-0.159,-0.173,
1955,5,-0.164,,-0.166,-0.159,-0.173,
1955,6,-0.133,,-0.165,-0.158,-0.172,
1955,7,-0.165,,-0.165,-0.158,-0.172,
1955,8,-0.067,,-0.164,-0.157,-0.171,
1955,9,-0.124,,-0.164,-0.157,-0.171,
1955,10,-0.161,,-0.164,-0.157,-0.171,
1955,11,-0.170,,-0.163,-0.156,-0.170,
1955,12,-0.200,,-0.163,-0.156,-0.170,
1956,1,-0.001,,-0.162,-0.155,-0.169,
1956,2,-0.211,,-0.162,-0.155,-0.169,
1956,3,-0.176,,-0.162,-0.155,-0.169,
1956,4,-0.153,,-0.161,-0.154,-0.168,
1956,5,-0.207,,-0.161,-0.154,-0.168,
1956,6,-0.164,,-0.161,-0.154,-0.167,
1956,7,-0.168,,-0.160,-0.153,-0.167,
1956,8,-0.122,,-0.160,-0.153,-0.167,
1956,9,-0.102,,-0.159,-0.152,-0.166,
1956,10,0.001,,-0.159,-0.152,-0.166,
1956,11,-0.143,,-0.159,-0.152,-0.166,
1956,12,-0.181,,-0.158,-0.151,-0.165,
1957,1,-0.199,,-0.158,-0.151,-0.165,
1957,2,-0.077,,-0.157,-0.151,-0.164,
1957,3,-0.026,,-0.157,-0.150,-0.164,
1957,4,-0.223,,-0.157,-0.150,-0.164,
1957,5,-0.152,,-0.156,-0.149,-0.163,
1957,6,-0.136,,-0.156,-0.149,-0.163,
1957,7,-0.174,,-0.156,-0.149,-0.162,
1957,8,-0.122,,-0.155,-0.148,-0.162,
1957,9,-0.206,,-0.155,-0.148,-0.162,
1957,10,-0.133,,-0.154,-0.148,-0.161,
1957,11,-0.173,,-0.154,-0.147,-0.161,
1957,12,-0.212,,-0.154,-0.147,-0.160,
1958,1,-0.077,,-0.153,-0.146,-0.160,
1958,2,-0.202,,-0.153,-0.146,-0.160,
1958,3,0.022,,-0.152,-0.146,-0.159,
1958,4,-0.028,,-0.152,-0.145,-0.159,
1958,5,-0.136,,-0.152,-0.145,-0.158,
1958,6,-0.145,,-0.151,-0.145,-0.158,
1958,7,-0.214,,-0.151,-0.144,-0.158,
1958,8,-0.152,,-0.150,-0.144,-0.157,
1958,9,-0.197,,-0.150,-0.143,-0.157,
1958,10,-0.033,,-0.150,-0.143,-0.156,
1958,11,-0.143,,-0.149,-0.143,-0.156,
1958,12,-0.123,,-0.149,-0.142,-0.156,
1959,1,-0.239,,-0.149,-0.142,-0.155,
1959,2,-0.257,,-0.148,-0.141,-0.155,
1959,3,-0.234,,-0.148,-0.141,-0.154,
1959,4,-0.153,,-0.147,-0.141,-0.154,
1959,5,-0.283,,-0.147,-0.140,-0.154,
1959,6,-0.176,,-0.147,-0.140,-0.153,
1959,7,-0.220,,-0.146,-0.140,-0.153,
1959,8,-0.168,,-0.146,-0.139,-0.152,
1959,9,-0.191,,-0.145,-0.139,-0.152,
1959,10,-0.136,,-0.145,-0.138,-0.152,
1959,11,-0.133,,-0.145,-0.138,-0.151,
1959,12,-0.111,,-0.144,-0.138,-0.151,
1960,1,-0.095,,-0.144,-0.137,-0.150,
1960,2,-0.119,,-0.143,-0.137,-0.150,
1960,3,-0.118,,-0.143,-0.137,-0.150,
1960,4,-0.129,,-0.143,-0.136,-0.149,
1960,5,-0.057,,-0.142,-0.136,-0.149,
1960,6,-0.091,,-0.142,-0.135,-0.148,
1960,7,-0.119,,-0.142,-0.135,-0.148,
1960,8,-0.064,,-0.141,-0.135,-0.148,
1960,9,-0.099,,-0.141,-0.134,-0.147,
1960,10,-0.118,,-0.140,-0.134,-0.147,
1960,11,-0.173,,-0.140,-0.134,-0.146,
1960,12,-0.200,,-0.140,-0.133,-0.146,
1961,1,-0.171,,-0.139,-0.133,-0.146,
1961,2,-0.068,,-0.139,-0.132,-0.145,
1961,3,-0.011,,-0.138,-0.132,-0.145,
1961,4,-0.074,,-0.138,-0.132,-0.144,
1961,5,-0.121,,-0.138,-0.131,-0.144,
1961,6,-0.203,,-0.137,-0.131,-0.144,
1961,7,-0.156,,-0.137,-0.130,-0.143,
1961,8,-0.189,,-0.136,-0.130,-0.143,
1961,9,-0.121,,-0.136,-0.130,-0.142,
1961,10,-0.103,,-0.136,-0.129,-0.142,
1961,11,-0.088,,-0.135,-0.129,-0.142,
1961,12,,,-0.135,-0.129,-0.141,
1962,1,-0.208,,-0.135,-0.128,-0.141,
1962,2,-0.046,,-0.134,-0.128,-0.141,
1962,3,0.074,,-0.134,-0.127,-0.140,
1962,4,-0.241,,-0.133,-0.127,-0.140,
1962,5,-0.118,,-0.133,-0.127,-0.139,
1962,6,-0.133,,-0.133,-0.126,-0.139,
1962,7,-0.107,,-0.132,-0.126,-0.139,
1962,8,-0.097,,-0.132,-0.126,-0.138,
1962,9,-0.166,,-0.131,-0.125,-0.138,
1962,10,-0.145,,-0.131,-0.125,-0.137,
1962,11,0.034,,-0.131,-0.124,-0.137,
1962,12,-0.133,,-0.130,-0.124,-0.137,
1963,1,-0.184,,-0.130,-0.124,-0.136,
1963,2,-0.220,,-0.130,-0.123,-0.136,
1963,3,-0.182,,-0.129,-0.123,-0.135,
1963,4,-0.177,,-0.129,-0.122,-0.135,
1963,5,-0.219,,-0.128,-0.122,-0.135,
1963,6,-0.158,,-0.128,-0.122,-0.134,
1963,7,-0.144,,-0.128,-0.121,-0.134,
1963,8,-0.210,,-0.127,-0.121,-0.133,
1963,9,-0.093,,-0.127,-0.121,-0.133,
1963,10,-0.191,,-0.126,-0.120,-0.133,
1963,11,-0.179,,-0.126,-0.120,-0.132,
1963,12,-0.251,,-0.126,-0.119,-0.132,
1964,1,-0.211,,-0.125,-0.119,-0.131,
1964,2,-0.174,,-0.125,-0.119,-0.131,
1964,3,-0.158,,-0.124,-0.118,-0.131,
1964,4,-0.214,,-0.124,-0.118,-0.130,
1964,5,-0.158,,-0.124,-0.118,-0.130,
1964,6,-0.191,,-0.123,-0.117,-0.129,
1964,7,-0.177,,-0.123,-0.117,-0.129,
1964,8,-0.158,,-0.123,-0.116,-0.129,
1964,9,-0.060,,-0.122,-0.116,-0.128,
1964,10,-0.133,,-0.122,-0.116,-0.128,
1964,11,-0.155,,-0.121,-0.115,-0.128,
1964,12,-0.136,,-0.121,-0.115,-0.127,
1965,1,-0.089,,-0.121,-0.114,-0.127,
1965,2,-0.199,,-0.120,-0.114,-0.126,
1965,3,-0.158,,-0.120,-0.114,-0.126,
1965,4,-0.095,,-0.119,-0.113,-0.126,
1965,5,-0.179,,-0.119,-0.113,-0.125,
1965,6,-0.136,,-0.119,-0.113,-0.125,
1965,7,-0.168,,-0.118,-0.112,-0.124,
1965,8,-0.232,,-0.118,-0.112,-0.124,
1965,9,-0.209,,-0.117,-0.111,-0.124,
1965,10,-0.222,,-0.117,-0.111,-0.123,
1965,11,-0.182,,-0.117,-0.111,-0.123,
1965,12,-0.123,,-0.116,-0.110,-0.122,
1966,1,-0.104,,-0.116,-0.110,-0.122,
1966,2,-0.165,,-0.116,-0.109,-0.122,
1966,3,-0.148,,-0.115,-0.109,-0.121,
1966,4,,,-0.115,-0.109,-0.121,
1966,5,-0.127,,-0.114,-0.108,-0.120,
1966,6,-0.161,,-0.114,-0.108,-0.120,
1966,7,-0.104,,-0.114,-0.108,-0.120,
1966,8,-0.174,,-0.113,-0.107,-0.119,
1966,9,-0.115,,-0.113,-0.107,-0.119,
1966,10,-0.197,,-0.112,-0.106,-0.118,
1966,11,-0.149,,-0.112,-0.106,-0.118,
1966,12,-0.130,,-0.112,-0.106,-0.118,
1967,1,-0.171,,-0.111,-0.105,-0.117,
1967,2,-0.187,,-0.111,-0.105,-0.117,
1967,3,-0.097,,-0.110,-0.104,-0.117,
1967,4,-0.049,,-0.110,-0.104,-0.116,
1967,5,-0.036,,-0.110,-0.104,-0.116,
1967,6,-0.075,,-0.109,-0.103,-0.115,
1967,7,-0.126,,-0.109,-0.103,-0.115,
1967,8,-0.128,,-0.109,-0.103,-0.115,
1967,9,-0.075,,-0.108,-0.102,-0.114,
1967,10,-0.179,,-0.108,-0.102,-0.114,
1967,11,-0.176,,-0.107,-0.101,-0.113,
1967,12,-0.002,,-0.107,-0.101,-0.113,
1968,1,-0.059,,-0.107,-0.101,-0.113,
1968,2,-0.104,,-0.106,-0.100,-0.112,
1968,3,-0.176,,-0.106,-0.100,-0.112,
1968,4,-0.129,,-0.105,-0.099,-0.111,
1968,5,-0.085,,-0.105,-0.099,-0.111,
1968,6,-0.078,,-0.105,-0.099,-0.111,
1968,7,-0.098,,-0.104,-0.098,-0.110,
1968,8,-0.073,,-0.104,-0.098,-0.110,
1968,9,-0.127,,-0.104,-0.098,-0.109,
1968,10,-0.212,,-0.103,-0.097,-0.109,
1968,11,-0.124,,-0.103,-0.097,-0.109,
1968,12,-0.221,,-0.102,-0.096,-0.108,
1969,1,-0.141,,-0.102,-0.096,-0.108,
1969,2,0.002,,-0.102,-0.096,-0.107,
1969,3,-0.051,,-0.101,-0.095,-0.107,
1969,4,-0.177,,-0.101,-0.095,-0.107,
1969,5,-0.182,,-0.100,-0.094,-0.106,
1969,6,-0.106,,-0.100,-0.094,-0.106,
1969,7,-0.040,,-0.100,-0.094,-0.106,
1969,8,-0.110,,-0.099,-0.093,-0.105,
1969,9,-0.093,,-0.099,-0.093,-0.105,
1969,10,-0.066,,-0.098,-0.093,-0.104,
1969,11,-0.075,,-0.098,-0.092,-0.104,
1969,12,-0.102,,-0.098,-0.092,-0.104,
1970,1,-0.123,,-0.097,-0.091,-0.103,
1970,2,-0.141,,-0.097,-0.091,-0.103,
1970,3,-0.121,,-0.097,-0.091,-0.102,
1970,4,-0.077,,-0.096,-0.090,-0.102,
1970,5,-0.109,,-0.096,-0.090,-0.102,
1970,6,-0.091,,-0.095,-0.089,-0.101,
1970,7,-0.104,,-0.095,-0.089,-0.101,
1970,8,-0.073,,-0.095,-0.089,-0.100,
1970,9,-0.221,,-0.094,-0.088,-0.100,
1970,10,-0.048,,-0.094,-0.088,-0.100,
1970,11,0.010,,-0.093,-0.088,-0.099,
1970,12,-0.047,,-0.093,-0.087,-0.099,
1971,1,-0.171,,-0.093,-0.087,-0.099,
1971,2,-0.153,,-0.092,-0.086,-0.098,
1971,3,-0.133,,-0.092,-0.086,-0.098,
1971,4,-0.065,,-0.091,-0.086,-0.097,
1971,5,-0.069,,-0.091,-0.085,-0.097,
1971,6,-0.060,,-0.091,-0.085,-0.097,
1971,7,-0.110,,-0.090,-0.084,-0.096,
1971,8,-0.125,,-0.090,-0.084,-0.096,
1971,9,-0.078,,-0.090,-0.084,-0.095,
1971,10,0.065,,-0.089,-0.083,-0.095,
1971,11,0.022,,-0.089,-0.083,-0.095,
1971,12,-0.066,,-0.088,-0.083,-0.094,
1972,1,-0.074,,-0.088,-0.082,-0.094,
1972,2,-0.068,,-0.088,-0.082,-0.093,
1972,3,-0.030,,-0.087,-0.081,-0.093,
1972,4,-0.034,,-0.087,-0.081,-0.093,
1972,5,0.034,,-0.086,-0.081,-0.092,
1972,6,-0.051,,-0.086,-0.080,-0.092,
1972,7,-0.028,,-0.086,-0.080,-0.092,
1972,8,-0.046,,-0.085,-0.079,-0.091,
1972,9,-0.005,,-0.085,-0.079,-0.091,
1972,10,-0.014,,-0.085,-0.079,-0.090,
1972,11,0.068,,-0.084,-0.078,-0.090,
1972,12,0.021,,-0.084,-0.078,-0.090,
1973,1,0.031,,-0.083,-0.077,-0.089,
1973,2,0.103,,-0.083,-0.077,-0.089,
1973,3,0.059,,-0.083,-0.077,-0.088,
1973,4,-0.040,,-0.082,-0.076,-0.088,
1973,5,-0.045,,-0.082,-0.076,-0.088,
1973,6,-0.112,,-0.081,-0.076,-0.087,
1973,7,-0.077,,-0.081,-0.075,-0.087,
1973,8,-0.067,,-0.081,-0.075,-0.086,
1973,9,-0.075,,-0.080,-0.074,-0.086,
1973,10,-0.072,,-0.080,-0.074,-0.086,
1973,11,-0.222,,-0.079,-0.074,-0.085,
1973,12,-0.069,,-0.079,-0.073,-0.085,
1974,1,0.028,,-0.079,-0.073,-0.085,
1974,2,0.009,,-0.078,-0.072,-0.084,
1974,3,-0.130,,-0.078,-0.072,-0.084,
1974,4,-0.165,,-0.078,-0.072,-0.083,
1974,5,-0.060,,-0.077,-0.071,-0.083,
1974,6,0.013,,-0.077,-0.071,-0.083,
1974,7,-0.052,,-0.076,-0.071,-0.082,
1974,8,-0.104,,-0.076,-0.070,-0.082,
1974,9,-0.081,,-0.076,-0.070,-0.081,
1974,10,-0.191,,-0.075,-0.069,-0.081,
1974,11,-0.149,,-0.075,-0.069,-0.081,
1974,12,-0.047,,-0.074,-0.069,-0.080,
1975,1,-0.095,,-0.074,-0.068,-0.080,
1975,2,-0.062,,-0.074,-0.068,-0.079,
1975,3,-0.042,,-0.073,-0.067,-0.079,
1975,4,-0.153,,-0.073,-0.067,-0.079,
1975,5,-0.039,,-0.072,-0.067,-0.078,
1975,6,-0.054,,-0.072,-0.066,-0.078,
1975,7,-0.046,,-0.072,-0.066,-0.078,
1975,8,-0.079,,-0.071,-0.065,-0.077,
1975,9,-0.069,,-0.071,-0.065,-0.077,
1975,10,-0.023,,-0.071,-0.065,-0.076,
1975,11,-0.021,,-0.070,-0.064,-0.076,
1975,12,0.012,,-0.070,-0.064,-0.076,
1976,1,-0.083,,-0.069,-0.063,-0.075,
1976,2,-0.187,,-0.069,-0.063,-0.075,
1976,3,-0.127,,-0.069,-0.063,-0.074,
1976,4,-0.110,,-0.068,-0.062,-0.074,
1976,5,-0.170,,-0.068,-0.062,-0.074,
1976,6,-0.130,,-0.067,-0.062,-0.073,
1976,7,-0.098,,-0.067,-0.061,-0.073,
1976,8,-0.073,,-0.067,-0.061,-0.073,
1976,9,-0.154,,-0.066,-0.060,-0.072,
1976,10,-0.097,,-0.066,-0.060,-0.072,
1976,11,-0.222,,-0.065,-0.060,-0.071,
1976,12,-0.221,,-0.065,-0.059,-0.071,
1977,1,-0.254,,-0.065,-0.059,-0.071,
1977,2,-0.272,,-0.064,-0.058,-0.070,
1977,3,-0.194,,-0.064,-0.058,-0.070,
1977,4,-0.214,,-0.064,-0.058,-0.069,
1977,5,-0.149,,-0.063,-0.057,-0.069,
1977,6,-0.088,,-0.063,-0.057,-0.069,
1977,7,-0.126,,-0.062,-0.056,-0.068,
1977,8,-0.192,,-0.062,-0.056,-0.068,
1977,9,-0.087,,-0.062,-0.056,-0.068,
1977,10,-0.109,,-0.061,-0.055,-0.067,
1977,11,-0.036,,-0.061,-0.055,-0.067,
1977,12,0.003,,-0.060,-0.055,-0.066,
1978,1,-0.111,,-0.060,-0.054,-0.066,
1978,2,0.070,,-0.060,-0.054,-0.066,
1978,3,-0.026,,-0.059,-0.053,-0.065,
1978,4,0.027,,-0.059,-0.053,-0.065,
1978,5,-0.002,,-0.059,-0.053,-0.064,
1978,6,-0.124,,-0.058,-0.052,-0.064,
1978,7,-0.025,,-0.058,-0.052,-0.064,
1978,8,-0.079,,-0.057,-0.051,-0.063,
1978,9,-0.017,,-0.057,-0.051,-0.063,
1978,10,-0.084,,-0.057,-0.051,-0.063,
1978,11,0.043,,-0.056,-0.050,-0.062,
1978,12,-0.145,,-0.056,-0.050,-0.062,
1979,1,-0.050,,-0.055,-0.049,-0.061,
1979,2,0.009,,-0.055,-0.049,-0.061,
1979,3,-0.072,,-0.055,-0.049,-0.061,
1979,4,-0.043,,-0.054,-0.048,-0.060,
1979,5,-0.103,,-0.054,-0.048,-0.060,
1979,6,-0.048,,-0.053,-0.047,-0.059,
1979,7,-0.040,,-0.053,-0.047,-0.059,
1979,8,-0.058,,-0.053,-0.047,-0.059,
1979,9,-0.048,,-0.052,-0.046,-0.058,
1979,10,-0.133,,-0.052,-0.046,-0.058,
1979,11,-0.072,,-0.052,-0.046,-0.058,
1979,12,-0.090,,-0.051,-0.045,-0.057,
1980,1,0.031,,-0.051,-0.045,-0.057,
1980,2,-0.022,,-0.050,-0.044,-0.056,
1980,3,-0.103,,-0.050,-0.044,-0.056,
1980,4,-0.037,,-0.050,-0.044,-0.056,
1980,5,-0.036,,-0.049,-0.043,-0.055,
1980,6,-0.124,,-0.049,-0.043,-0.055,
1980,7,-0.132,,-0.048,-0.042,-0.054,
1980,8,-0.113,,-0.048,-0.042,-0.054,
1980,9,-0.169,,-0.048,-0.042,-0.054,
1980,10,-0.179,,-0.047,-0.041,-0.053,
1980,11,-0.155,,-0.047,-0.041,-0.053,
1980,12,-0.120,,-0.046,-0.040,-0.053,
1981,1,-0.156,,-0.046,-0.040,-0.052,
1981,2,-0.168,,-0.046,-0.040,-0.052,
1981,3,-0.084,,-0.045,-0.039,-0.051,
1981,4,-0.235,,-0.045,-0.039,-0.051,
1981,5,-0.042,,-0.045,-0.038,-0.051,
1981,6,-0.103,,-0.044,-0.038,-0.050,
1981,7,-0.065,,-0.044,-0.038,-0.050,
1981,8,-0.036,,-0.043,-0.037,-0.050,
1981,9,-0.093,,-0.043,-0.037,-0.049,
1981,10,-0.121,,-0.043,-0.036,-0.049,
1981,11,-0.024,,-0.042,-0.036,-0.048,
1981,12,-0.093,,-0.042,-0.036,-0.048,
1982,1,-0.156,,-0.041,-0.035,-0.048,
1982,2,-0.016,,-0.041,-0.035,-0.047,
1982,3,-0.066,,-0.041,-0.034,-0.047,
1982,4,-0.205,,-0.040,-0.034,-0.046,
1982,5,-0.082,,-0.040,-0.034,-0.046,
1982,6,0.034,,-0.039,-0.033,-0.046,
1982,7,-0.071,,-0.039,-0.033,-0.045,
1982,8,-0.091,,-0.039,-0.033,-0.045,
1982,9,-0.090,,-0.038,-0.032,-0.045,
1982,10,0.047,,-0.038,-0.032,-0.044,
1982,11,-0.091,,-0.038,-0.031,-0.044,
1982,12,0.018,,-0.037,-0.031,-0.043,
1983,1,0.061,,-0.037,-0.031,-0.043,
1983,2,0.158,,-0.036,-0.030,-0.043,
1983,3,0.144,,-0.036,-0.030,-0.042,
1983,4,0.027,,-0.036,-0.029,-0.042,
1983,5,-0.082,,-0.035,-0.029,-0.041,
1983,6,-0.036,,-0.035,-0.029,-0.041,
1983,7,-0.007,,-0.034,-0.028,-0.041,
1983,8,-0.033,,-0.034,-0.028,-0.040,
1983,9,-0.035,,-0.034,-0.027,-0.040,
1983,10,0.047,,-0.033,-0.027,-0.040,
1983,11,-0.033,,-0.033,-0.027,-0.039,
1983,12,0.012,,-0.033,-0.026,-0.039,
1984,1,0.055,,-0.032,-0.026,-0.038,
1984,2,-0.025,,-0.032,-0.025,-0.038,
1984,3,0.038,,-0.031,-0.025,-0.038,
1984,4,0.146,,-0.031,-0.025,-0.037,
1984,5,-0.066,,-0.031,-0.024,-0.037,
1984,6,-0.060,,-0.030,-0.024,-0.037,
1984,7,-0.098,,-0.030,-0.023,-0.036,
1984,8,0.012,,-0.029,-0.023,-0.036,
1984,9,-0.026,,-0.029,-0.023,-0.035,
1984,10,0.019,,-0.029,-0.022,-0.035,
1984,11,0.001,,-0.028,-0.022,-0.035,
1984,12,-0.056,,-0.028,-0.021,-0.034,
1985,1,-0.059,,-0.027,-0.021,-0.034,
1985,2,-0.074,,-0.027,-0.021,-0.033,
1985,3,-0.100,,-0.027,-0.020,-0.033,
1985,4,-0.098,,-0.026,-0.020,-0.033,
1985,5,-0.042,,-0.026,-0.019,-0.032,
1985,6,-0.085,,-0.026,-0.019,-0.032,
1985,7,-0.052,,-0.025,-0.019,-0.032,
1985,8,-0.040,,-0.025,-0.018,-0.031,
1985,9,-0.075,,-0.024,-0.018,-0.031,
1985,10,-0.033,,-0.024,-0.018,-0.030,
1985,11,0.135,,-0.024,-0.017,-0.030,
1985,12,-0.029,,-0.023,-0.017,-0.030,
1986,1,-0.141,,-0.023,-0.016,-0.029,
1986,2,0.054,,-0.022,-0.016,-0.029,
1986,3,-0.133,,-0.022,-0.016,-0.029,
1986,4,0.085,,-0.022,-0.015,-0.028,
1986,5,-0.015,,-0.021,-0.015,-0.028,
1986,6,-0.112,,-0.021,-0.014,-0.027,
1986,7,-0.025,,-0.020,-0.014,-0.027,
1986,8,-0.024,,-0.020,-0.014,-0.027,
1986,9,-0.130,,-0.020,-0.013,-0.026,
1986,10,-0.045,,-0.019,-0.013,-0.026,
1986,11,-0.024,,-0.019,-0.012,-0.026,
1986,12,0.033,,-0.019,-0.012,-0.025,
1987,1,0.073,,-0.018,-0.012,-0.025,
1987,2,0.018,,-0.018,-0.011,-0.024,
1987,3,0.138,,-0.017,-0.011,-0.024,
1987,4,0.103,,-0.017,-0.010,-0.024,
1987,5,-0.057,,-0.017,-0.010,-0.023,
1987,6,-0.088,,-0.016,-0.010,-0.023,
1987,7,-0.028,,-0.016,-0.009,-0.022,
1987,8,-0.012,,-0.015,-0.009,-0.022,
1987,9,-0.069,,-0.015,-0.008,-0.022,
1987,10,-0.109,,-0.015,-0.008,-0.021,
1987,11,-0.079,,-0.014,-0.008,-0.021,
1987,12,0.003,,-0.014,-0.007,-0.021,
1988,1,-0.071,,-0.014,-0.007,-0.020,
1988,2,-0.049,,-0.013,-0.006,-0.020,
1988,3,-0.130,,-0.013,-0.006,-0.019,
1988,4,0.091,,-0.012,-0.006,-0.019,
1988,5,-0.008,,-0.012,-0.005,-0.019,
1988,6,-0.033,,-0.012,-0.005,-0.018,
1988,7,-0.129,,-0.011,-0.004,-0.018,
1988,8,-0.128,,-0.011,-0.004,-0.018,
1988,9,-0.136,,-0.010,-0.004,-0.017,
1988,10,-0.136,,-0.010,-0.003,-0.017,
1988,11,-0.143,,-0.010,-0.003,-0.016,
1988,12,-0.123,,-0.009,-0.002,-0.016,
1989,1,-0.065,,-0.009,-0.002,-0.016,
1989,2,-0.052,,-0.008,-0.002,-0.015,
1989,3,-0.026,,-0.008,-0.001,-0.015,
1989,4,-0.110,,-0.008,-0.001,-0.015,
1989,5,-0.057,,-0.007,-0.000,-0.014,
1989,6,-0.078,,-0.007,-0.000,-0.014,
1989,7,-0.022,,-0.007,0.000,-0.013,
1989,8,0.009,,-0.006,0.001,-0.013,
1989,9,-0.014,,-0.006,0.001,-0.013,
1989,10,-0.084,,-0.005,0.002,-0.012,
1989,11,-0.115,,-0.005,0.002,-0.012,
1989,12,-0.047,,-0.005,0.002,-0.011,
